"Date","Price","Open","High","Low","Change %"
"02/11/2019","6.0900","6.0900","6.0900","6.0900","0.66%"
"02/08/2019","6.0500","6.0500","6.0500","6.0500","0.17%"
"02/07/2019","6.0400","6.0400","6.0400","6.0400","0.00%"
"02/06/2019","6.0400","6.0400","6.0400","6.0400","-0.17%"
"02/04/2019","6.0500","6.0500","6.0500","6.0500","1.00%"
"02/01/2019","5.9900","5.9900","5.9900","5.9900","-1.16%"
"01/31/2019","6.0600","6.0600","6.0600","6.0600","-1.78%"
"01/30/2019","6.1700","6.1700","6.1700","6.1700","-2.53%"
"01/29/2019","6.3300","6.3300","6.3300","6.3300","-4.38%"
"01/28/2019","6.6200","6.6200","6.6200","6.6200","0.76%"
"01/25/2019","6.5700","6.5700","6.5700","6.5700","0.15%"
"01/24/2019","6.5600","6.5600","6.5600","6.5600","0.31%"
"01/23/2019","6.5400","6.5400","6.5400","6.5400","0.62%"
"01/22/2019","6.5000","6.5000","6.5000","6.5000","-0.15%"
"01/21/2019","6.5100","6.5100","6.5100","6.5100","1.24%"
"01/18/2019","6.4300","6.4300","6.4300","6.4300","1.58%"
"01/17/2019","6.3300","6.3300","6.3300","6.3300","5.85%"
"01/16/2019","5.9800","5.9800","5.9800","5.9800","-3.55%"
"01/15/2019","6.2000","6.2000","6.2000","6.2000","-0.32%"
"01/14/2019","6.2200","6.2200","6.2200","6.2200","2.30%"
"01/11/2019","6.0800","6.0800","6.0800","6.0800","3.75%"
"01/10/2019","5.8600","5.8600","5.8600","5.8600","-0.34%"
"01/09/2019","5.8800","5.8800","5.8800","5.8800","-0.68%"
"01/08/2019","5.9200","5.9200","5.9200","5.9200","-1.50%"
"01/07/2019","6.0100","6.0100","6.0100","6.0100","-1.96%"
"01/04/2019","6.1300","6.1300","6.1300","6.1300","1.49%"
"01/03/2019","6.0400","6.0400","6.0400","6.0400","1.17%"
"01/02/2019","5.9700","5.9700","5.9700","5.9700","-9.27%"
"01/01/2019","6.5800","6.5800","6.5800","6.5800","-0.15%"
"12/31/2018","6.5900","6.5900","6.5900","6.5900","0.61%"
"12/28/2018","6.5500","6.5500","6.5500","6.5500","0.15%"
"12/27/2018","6.5400","6.5400","6.5400","6.5400","1.24%"
"12/26/2018","6.4600","6.4600","6.4600","6.4600","0.00%"
"12/25/2018","6.4600","6.4600","6.4600","6.4600","-0.46%"
"12/24/2018","6.4900","6.4900","6.4900","6.4900","0.93%"
"12/21/2018","6.4300","6.4300","6.4300","6.4300","1.10%"
"12/20/2018","6.3600","6.3600","6.3600","6.3600","1.27%"
"12/19/2018","6.2800","6.2800","6.2800","6.2800","3.46%"
"12/18/2018","6.0700","6.0700","6.0700","6.0700","-0.16%"
"12/17/2018","6.0800","6.0800","6.0800","6.0800","0.50%"
"12/14/2018","6.0500","6.0500","6.0500","6.0500","0.50%"
"12/13/2018","6.0200","6.0200","6.0200","6.0200","2.03%"
"12/12/2018","5.9000","5.9000","5.9000","5.9000","10.90%"
"12/11/2018","5.3200","5.3200","5.3200","5.3200","-7.96%"
"12/10/2018","5.7800","5.7800","5.7800","5.7800","8.65%"
"12/07/2018","5.3200","5.3200","5.3200","5.3200","0.38%"
"12/06/2018","5.3000","5.3000","5.3000","5.3000","-8.46%"
"12/04/2018","5.7900","5.7900","5.7900","5.7900","6.43%"
"12/03/2018","5.4400","5.4400","5.4400","5.4400","-1.98%"
"11/30/2018","5.5500","5.5500","5.5500","5.5500","-3.65%"
"11/29/2018","5.7600","5.7600","5.7600","5.7600","-0.52%"
"11/27/2018","5.7900","5.7900","5.7900","5.7900","-0.86%"
"11/26/2018","5.8400","5.8400","5.8400","5.8400","0.52%"
"11/23/2018","5.8100","5.8100","5.8100","5.8100","0.00%"
"11/22/2018","5.8100","5.8100","5.8100","5.8100","0.00%"
"11/21/2018","5.8100","5.8100","5.8100","5.8100","0.00%"
"11/20/2018","5.8100","5.8500","5.8500","5.8100","-0.68%"
"11/19/2018","5.8500","5.8500","5.8500","5.8500","-0.51%"
"11/16/2018","5.8800","5.8800","5.8800","5.8800","0.00%"
"11/15/2018","5.8800","5.8800","5.8800","5.8800","0.00%"
"11/14/2018","5.8800","5.8800","5.8800","5.8800","-0.34%"
"11/13/2018","5.9000","5.9000","5.9000","5.9000","-0.51%"
"11/12/2018","5.9300","5.9300","5.9300","5.9300","0.34%"
"11/09/2018","5.9100","5.9100","5.9100","5.9100","2.60%"
"11/08/2018","5.7600","5.7600","5.7600","5.7600","2.67%"
"11/07/2018","5.6100","5.6100","5.6100","5.6100","0.18%"
"11/06/2018","5.6000","5.6000","5.6000","5.6000","-0.53%"
"11/05/2018","5.6300","5.6300","5.6300","5.6300","-0.35%"
"11/02/2018","5.6500","5.6500","5.6500","5.6500","-2.75%"
"11/01/2018","5.8100","5.8100","5.8100","5.8100","-11.57%"
"10/31/2018","6.5700","6.5700","6.5700","6.5700","0.46%"
"10/30/2018","6.5400","6.5400","6.5400","6.5400","0.00%"
"10/29/2018","6.5400","6.5400","6.5400","6.5400","0.93%"
"10/26/2018","6.4800","6.4800","6.4800","6.4800","3.02%"
"10/25/2018","6.2900","6.2900","6.2900","6.2900","0.00%"
"10/24/2018","6.2900","6.2900","6.2900","6.2900","-0.16%"
"10/23/2018","6.3000","6.3000","6.3000","6.3000","-0.32%"
"10/22/2018","6.3200","6.3200","6.3200","6.3200","0.00%"
"10/19/2018","6.3200","6.3200","6.3200","6.3200","0.16%"
"10/18/2018","6.3100","6.3100","6.3100","6.3100","0.48%"
"10/17/2018","6.2800","6.2800","6.2800","6.2800","0.00%"
"10/16/2018","6.2800","6.2800","6.2800","6.2800","-0.48%"
"10/15/2018","6.3100","6.3100","6.3100","6.3100","1.28%"
"10/12/2018","6.2300","6.2300","6.2300","6.2300","2.30%"
"10/11/2018","6.0900","6.0900","6.0900","6.0900","4.64%"
"10/10/2018","5.8200","5.8200","5.8200","5.8200","19.26%"
"10/09/2018","4.8800","4.8800","4.8800","4.8800","-0.61%"
"10/08/2018","4.9100","4.9100","4.9100","4.9100","0.41%"
"10/05/2018","4.8900","4.8900","4.8900","4.8900","0.00%"
"10/04/2018","4.8900","4.8900","4.8900","4.8900","0.20%"
"10/03/2018","4.8800","4.8800","4.8800","4.8800","-0.41%"
"10/02/2018","4.9000","4.9000","4.9000","4.9000","-0.20%"
"10/01/2018","4.9100","4.9100","4.9100","4.9100","-0.61%"
"09/27/2018","4.9400","4.9400","4.9400","4.9400","-2.95%"
"09/26/2018","5.0900","5.0900","5.0900","5.0900","-0.39%"
"09/25/2018","5.1100","5.1100","5.1100","5.1100","2.40%"
"09/24/2018","4.9900","4.9900","4.9900","4.9900","-15.85%"
"09/21/2018","5.9300","5.9300","5.9300","5.9300","-11.89%"
"09/19/2018","6.7300","6.7300","6.7300","6.7300","-0.15%"
"09/18/2018","6.7400","6.7400","6.7400","6.7400","-0.59%"
"09/17/2018","6.7800","6.7800","6.7800","6.7800","0.74%"
"09/14/2018","6.7300","6.7300","6.7300","6.7300","0.00%"
"09/13/2018","6.7300","6.7300","6.7300","6.7300","0.00%"
"09/12/2018","6.7300","6.7300","6.7300","6.7300","-0.15%"
"09/11/2018","6.7400","6.7400","6.7400","6.7400","-0.44%"
"09/10/2018","6.7700","6.7700","6.7700","6.7700","0.59%"
"09/07/2018","6.7300","6.7300","6.7300","6.7300","0.00%"
"09/06/2018","6.7300","6.7300","6.7300","6.7300","0.00%"
"09/05/2018","6.7300","6.7300","6.7300","6.7300","-0.30%"
"09/04/2018","6.7500","6.7500","6.7500","6.7500","-0.44%"
"09/03/2018","6.7800","6.7800","6.7800","6.7800","0.74%"
"08/31/2018","6.7300","6.7300","6.7300","6.7300","0.00%"
"08/30/2018","6.7300","6.7300","6.7300","6.7300","-0.15%"
"08/29/2018","6.7400","6.7400","6.7400","6.7400","-0.30%"
"08/28/2018","6.7600","6.7600","6.7600","6.7600","-0.29%"
"08/27/2018","6.7800","6.7800","6.7800","6.7800","0.74%"
"08/24/2018","6.7300","6.7300","6.7300","6.7300","0.00%"
"08/23/2018","6.7300","6.7300","6.7300","6.7300","-0.15%"
"08/22/2018","6.7400","6.7400","6.7400","6.7400","0.00%"
"08/21/2018","6.7400","6.7400","6.7400","6.7400","-0.44%"
"08/20/2018","6.7700","6.7700","6.7700","6.7700","0.59%"
"08/17/2018","6.7300","6.7300","6.7300","6.7300","0.00%"
"08/16/2018","6.7300","6.7300","6.7300","6.7300","-0.15%"
"08/15/2018","6.7400","6.7400","6.7400","6.7400","-0.15%"
"08/14/2018","6.7500","6.7500","6.7500","6.7500","-0.44%"
"08/13/2018","6.7800","6.7800","6.7800","6.7800","0.59%"
"08/10/2018","6.7400","6.7400","6.7400","6.7400","0.00%"
"08/09/2018","6.7400","6.7400","6.7400","6.7400","0.00%"
"08/08/2018","6.7400","6.7400","6.7400","6.7400","-0.15%"
"08/07/2018","6.7500","6.7500","6.7500","6.7500","-0.59%"
"08/06/2018","6.7900","6.7900","6.7900","6.7900","0.59%"
"08/03/2018","6.7500","6.7500","6.7500","6.7500","0.00%"
"08/02/2018","6.7500","6.7500","6.7500","6.7500","0.00%"
"08/01/2018","6.7500","6.7500","6.7500","6.7500","0.00%"
"07/31/2018","6.7500","6.7500","6.7500","6.7500","-0.44%"
"07/30/2018","6.7800","6.7800","6.7800","6.7800","0.59%"
"07/27/2018","6.7400","6.7400","6.7400","6.7400","0.00%"
"07/26/2018","6.7400","6.7400","6.7400","6.7400","0.00%"
"07/25/2018","6.7400","6.7400","6.7400","6.7400","-0.15%"
"07/24/2018","6.7500","6.7500","6.7500","6.7500","-0.44%"
"07/23/2018","6.7800","6.7800","6.7800","6.7800","0.59%"
"07/20/2018","6.7400","6.7400","6.7400","6.7400","0.00%"
"07/19/2018","6.7400","6.7400","6.7400","6.7400","-0.15%"
"07/18/2018","6.7500","6.7500","6.7500","6.7500","-0.15%"
"07/17/2018","6.7600","6.7600","6.7600","6.7600","-0.44%"
"07/16/2018","6.7900","6.7900","6.7900","6.7900","0.59%"
"07/13/2018","6.7500","6.7500","6.7500","6.7500","0.00%"
"07/12/2018","6.7500","6.7500","6.7500","6.7500","0.00%"
"07/11/2018","6.7500","6.7500","6.7500","6.7500","-0.15%"
"07/10/2018","6.7600","6.7600","6.7600","6.7600","-0.29%"
"07/09/2018","6.7800","6.7800","6.7800","6.7800","0.44%"
"07/06/2018","6.7500","6.7500","6.7500","6.7500","0.00%"
"07/05/2018","6.7500","6.7500","6.7500","6.7500","0.00%"
"07/04/2018","6.7500","6.7500","6.7500","6.7500","0.00%"
"07/03/2018","6.7500","6.7500","6.7500","6.7500","-0.44%"
"07/02/2018","6.7800","6.7800","6.7800","6.7800","0.59%"
"06/29/2018","6.7400","6.7400","6.7400","6.7400","0.00%"
"06/28/2018","6.7400","6.7400","6.7400","6.7400","0.00%"
"06/27/2018","6.7400","6.7400","6.7400","6.7400","0.15%"
"06/26/2018","6.7300","6.7300","6.7300","6.7300","-0.44%"
"06/25/2018","6.7600","6.7600","6.7600","6.7600","0.60%"
"06/22/2018","6.7200","6.7200","6.7200","6.7200","0.00%"
"06/21/2018","6.7200","6.7200","6.7200","6.7200","-0.15%"
"06/20/2018","6.7300","6.7300","6.7300","6.7300","0.00%"
"06/19/2018","6.7300","6.7300","6.7300","6.7300","-0.44%"
"06/18/2018","6.7600","6.7600","6.7600","6.7600","0.60%"
"06/15/2018","6.7200","6.7200","6.7200","6.7200","-0.15%"
"06/14/2018","6.7300","6.7300","6.7300","6.7300","0.00%"
"06/13/2018","6.7300","6.7300","6.7300","6.7300","-0.15%"
"06/12/2018","6.7400","6.7400","6.7400","6.7400","0.15%"
"06/08/2018","6.7300","6.7300","6.7300","6.7300","0.00%"
"06/06/2018","6.7300","6.7300","6.7300","6.7300","0.00%"
"06/05/2018","6.7300","6.7300","6.7300","6.7300","-0.30%"
"06/04/2018","6.7500","6.7500","6.7500","6.7500","0.60%"
"06/01/2018","6.7100","6.7100","6.7100","6.7100","0.30%"
"05/31/2018","6.6900","6.6900","6.6900","6.6900","0.90%"
"05/30/2018","6.6300","6.6300","6.6300","6.6300","2.00%"
"05/29/2018","6.5000","6.5000","6.5000","6.5000","-0.15%"
"05/28/2018","6.5100","6.5100","6.5100","6.5100","0.62%"
"05/25/2018","6.4700","6.4700","6.4700","6.4700","0.15%"
"05/24/2018","6.4600","6.4600","6.4600","6.4600","0.00%"
"05/23/2018","6.4600","6.4600","6.4600","6.4600","0.00%"
"05/22/2018","6.4600","6.4600","6.4600","6.4600","-0.46%"
"05/21/2018","6.4900","6.4900","6.4900","6.4900","-53.11%"
"05/18/2018","13.8400","13.8400","13.8400","13.8400","113.58%"
"05/17/2018","6.4800","6.4800","6.4800","6.4800","-0.77%"
"05/16/2018","6.5300","6.5300","6.5300","6.5300","-0.31%"
"05/15/2018","6.5500","6.5500","6.5500","6.5500","-1.65%"
"05/14/2018","6.6600","6.6600","6.6600","6.6600","-1.62%"
"05/11/2018","6.7700","6.7700","6.7700","6.7700","-4.92%"
"05/10/2018","7.1200","7.1200","7.1200","7.1200","3.49%"
"05/08/2018","6.8800","6.8800","6.8800","6.8800","0.00%"
"05/07/2018","6.8800","6.8800","6.8800","6.8800","0.00%"
"05/04/2018","6.8800","6.8800","6.8800","6.8800","0.00%"
"05/03/2018","6.8800","6.8800","6.8800","6.8800","0.15%"
"05/02/2018","6.8700","6.8700","6.8700","6.8700","0.00%"
"05/01/2018","6.8700","6.8700","6.8700","6.8700","-58.64%"
"02/19/2018","16.6100","16.6100","16.6100","16.6100","36.48%"
"02/16/2018","12.1700","16.6100","16.6100","12.1700","0.25%"
"02/15/2018","12.1400","16.6100","16.6100","12.1400","-2.72%"
"02/14/2018","12.4800","12.4800","12.4800","12.4800","48.93%"
"02/13/2018","8.3800","8.3800","8.3800","8.3800","0.48%"
"02/12/2018","8.3400","8.3400","8.3400","8.3400","0.60%"
"02/09/2018","8.2900","8.2800","8.2900","8.2800","0.12%"
"02/08/2018","8.2800","8.2800","8.2800","8.2800","-0.36%"
"02/07/2018","8.3100","8.3100","8.3100","8.3100","0.24%"
"02/06/2018","8.2900","8.2900","8.2900","8.2900","0.48%"
"02/05/2018","8.2500","8.2500","8.2500","8.2500","-0.12%"
"02/02/2018","8.2600","8.2600","8.2600","8.2600","0.49%"
"02/01/2018","8.2200","8.2700","8.2700","8.2200","-0.60%"
"01/31/2018","8.2700","16.6000","16.6000","8.2700","-36.29%"
"01/30/2018","12.9800","17.6700","17.6700","12.9800","57.33%"
"01/29/2018","8.2500","8.2500","8.2500","8.2500","0.12%"
"01/26/2018","8.2400","8.2400","8.2400","8.2400","-0.24%"
"01/25/2018","8.2600","8.2600","8.2600","8.2600","0.00%"
"01/24/2018","8.2600","8.2600","8.2600","8.2600","-17.23%"
"01/23/2018","9.9800","9.9800","9.9800","9.9800","20.39%"
"01/22/2018","8.2900","8.2900","8.2900","8.2900","-22.09%"
"01/19/2018","10.6400","11.7000","11.7000","10.6400","6.61%"
"01/18/2018","9.9800","11.6900","11.6900","9.9800","0.10%"
"01/17/2018","9.9700","11.6900","11.6900","9.9700","-0.10%"
"01/16/2018","9.9800","11.6900","11.6900","9.9800","0.20%"
"01/15/2018","9.9600","11.6900","11.6900","9.9600","-0.10%"
"01/12/2018","9.9700","11.6900","11.6900","9.9700","0.00%"
"01/11/2018","9.9700","11.6900","11.6900","9.9700","0.00%"
"01/10/2018","9.9700","10.7600","10.7600","9.9700","4.73%"
"01/09/2018","9.5200","10.7600","10.7600","9.5200","0.11%"
"01/08/2018","9.5100","10.7600","10.7600","9.5100","0.11%"
"01/05/2018","9.5000","10.7600","10.7600","9.5000","-0.11%"
"01/04/2018","9.5100","10.7600","10.7600","9.5100","0.00%"
"01/03/2018","9.5100","10.7600","10.7600","9.5100","-0.21%"
"01/02/2018","9.5300","10.7600","10.7600","9.5300","0.00%"
"01/01/2018","9.5300","10.7600","10.7600","9.5300","0.00%"
"12/29/2017","9.5300","10.7600","10.7600","9.5300","-0.10%"
"12/28/2017","9.5400","9.5400","9.5400","9.5400","-0.10%"
"12/27/2017","9.5500","10.7600","10.7600","9.5500","0.00%"
"12/26/2017","9.5500","10.7600","10.7600","9.5500","0.00%"
"12/25/2017","9.5500","10.7600","10.7600","9.5500","0.10%"
"12/22/2017","9.5400","10.7600","10.7600","9.5400","2.47%"
"12/21/2017","9.3100","10.7600","10.7600","9.3100","0.22%"
"12/20/2017","9.2900","10.7600","10.7600","9.2900","0.00%"
"12/19/2017","9.2900","10.7600","10.7600","9.2900","19.10%"
"12/18/2017","7.8000","10.7600","10.7600","7.8000","-15.95%"
"12/15/2017","9.2800","10.1200","10.1200","9.2800","3.57%"
"12/14/2017","8.9600","8.9600","8.9600","8.9600","25.67%"
"12/13/2017","7.1300","7.1300","7.1300","7.1300","-0.28%"
"12/12/2017","7.1500","7.1500","7.1500","7.1500","-0.14%"
"12/11/2017","7.1600","7.1600","7.1600","7.1600","0.28%"
"12/08/2017","7.1400","7.1400","7.1400","7.1400","0.00%"
"12/07/2017","7.1400","7.1400","7.1400","7.1400","0.42%"
"12/06/2017","7.1100","7.1100","7.1100","7.1100","0.14%"
"12/05/2017","7.1000","8.9000","10.7500","7.1000","-20.22%"
"12/04/2017","8.9000","8.9000","8.9000","8.9000","26.24%"
"12/01/2017","7.0500","7.0500","7.0500","7.0500","-0.14%"
"11/30/2017","7.0600","11.3900","11.3900","7.0600","-23.59%"
"11/29/2017","9.2400","9.2400","9.2400","9.2400","29.96%"
"11/28/2017","7.1100","7.1100","7.1100","7.1100","0.00%"
"11/27/2017","7.1100","7.1100","7.1100","7.1100","0.14%"
"11/24/2017","7.1000","11.7000","11.7000","7.1000","-24.47%"
"11/23/2017","9.4000","9.4000","9.4000","9.4000","40.30%"
"11/22/2017","6.7000","11.7000","11.7000","6.7000","-27.09%"
"11/21/2017","9.1900","9.1900","9.1900","9.1900","37.37%"
"11/20/2017","6.6900","6.6900","6.6900","6.6900","0.30%"
"11/17/2017","6.6700","6.6700","6.6700","6.6700","0.00%"
"11/16/2017","6.6700","6.6700","6.6700","6.6700","-0.30%"
"11/15/2017","6.6900","6.6900","6.6900","6.6900","0.00%"
"11/14/2017","6.6900","6.6900","6.6900","6.6900","-0.30%"
"11/13/2017","6.7100","6.7100","6.7100","6.7100","0.00%"
"11/09/2017","6.7100","6.7100","6.7100","6.7100","0.15%"
"11/08/2017","6.7000","6.7000","6.7000","6.7000","-6.03%"
"11/07/2017","7.1300","7.1300","7.1300","7.1300","0.14%"
"11/06/2017","7.1200","7.1200","7.1200","7.1200","-0.42%"
"11/03/2017","7.1500","7.1500","7.1500","7.1500","0.14%"
"11/02/2017","7.1400","7.1400","7.1400","7.1400","-28.24%"
"11/01/2017","9.9500","9.9500","9.9500","9.9500","21.19%"
"10/31/2017","8.2100","8.2100","8.2100","8.2100","-0.36%"
"10/30/2017","8.2400","8.2400","8.2400","8.2400","0.37%"
"10/27/2017","8.2100","8.2100","8.2100","8.2100","-0.12%"
"10/26/2017","8.2200","8.2200","8.2200","8.2200","-0.12%"
"10/25/2017","8.2300","8.2300","8.2300","8.2300","-0.24%"
"10/24/2017","8.2500","8.2500","8.2500","8.2500","0.12%"
"10/23/2017","8.2400","8.2400","8.2400","8.2400","0.00%"
"10/20/2017","8.2400","8.2400","8.2400","8.2400","0.00%"
"10/19/2017","8.2400","8.2400","8.2400","8.2400","-4.85%"
"10/18/2017","8.6600","8.6600","8.6600","8.6600","-0.23%"
"10/17/2017","8.6800","8.6800","8.6800","8.6800","-40.63%"
"10/16/2017","14.6200","14.6200","14.6200","14.6200","-1.35%"
"10/13/2017","14.8200","14.8200","14.8200","14.8200","62.50%"
"10/12/2017","9.1200","9.1200","9.1200","9.1200","-0.33%"
"10/11/2017","9.1500","9.1500","9.1500","9.1500","0.33%"
"10/10/2017","9.1200","9.1200","9.1200","9.1200","-41.12%"
"10/09/2017","15.4900","15.4900","15.4900","15.4900","61.86%"
"10/06/2017","9.5700","9.5700","9.5700","9.5700","-0.42%"
"10/05/2017","9.6100","21.4500","21.4500","9.6100","-38.20%"
"10/04/2017","15.5500","15.5500","15.5500","15.5500","61.64%"
"10/03/2017","9.6200","9.6200","9.6200","9.6200","-0.10%"
"10/02/2017","9.6300","9.6300","9.6300","9.6300","-4.27%"
"09/29/2017","10.0600","10.0600","10.0600","10.0600","-4.46%"
"09/28/2017","10.5300","10.5300","10.5300","10.5300","-0.19%"
"09/27/2017","10.5500","10.5500","10.5500","10.5500","-0.09%"
"09/26/2017","10.5600","10.5600","10.5600","10.5600","-0.09%"
"09/25/2017","10.5700","10.5700","10.5700","10.5700","-33.98%"
"09/22/2017","16.0100","16.0100","16.0100","16.0100","50.75%"
"09/21/2017","10.6200","10.6200","10.6200","10.6200","0.19%"
"09/20/2017","10.6000","19.0700","19.0700","10.6000","-29.66%"
"09/19/2017","15.0700","15.0700","15.0700","15.0700","56.98%"
"09/18/2017","9.6000","9.6000","9.6000","9.6000","-2.24%"
"09/15/2017","9.8200","9.8200","9.8200","9.8200","-0.20%"
"09/14/2017","9.8400","24.4800","24.4800","9.8400","-0.20%"
"09/13/2017","9.8600","24.4800","24.4800","9.8600","-43.01%"
"09/12/2017","17.3000","22.6700","22.6700","17.3000","5.49%"
"09/11/2017","16.4000","16.4000","16.4000","16.4000","-0.06%"
"09/08/2017","16.4100","16.4100","16.4100","16.4100","61.67%"
"09/07/2017","10.1500","10.1500","10.1500","10.1500","-0.20%"
"09/06/2017","10.1700","10.1700","10.1700","10.1700","0.20%"
"09/05/2017","10.1500","10.1500","10.1500","10.1500","-0.10%"
"09/04/2017","10.1600","10.1600","10.1600","10.1600","-0.20%"
"09/01/2017","10.1800","10.1800","10.1800","10.1800","0.10%"
"08/31/2017","10.1700","10.1700","10.1700","10.1700","-4.69%"
"08/30/2017","10.6700","10.6700","10.6700","10.6700","-0.09%"
"08/29/2017","10.6800","10.6800","10.6800","10.6800","0.00%"
"08/28/2017","10.6800","10.6800","10.6800","10.6800","0.09%"
"08/25/2017","10.6700","10.6700","10.6700","10.6700","-0.19%"
"08/24/2017","10.6900","10.6900","10.6900","10.6900","0.00%"
"08/23/2017","10.6900","10.6900","10.6900","10.6900","-0.19%"
"08/22/2017","10.7100","22.6600","22.6600","10.7100","-35.83%"
"08/21/2017","16.6900","22.6600","22.6600","16.6900","0.06%"
"08/18/2017","16.6800","22.6600","22.6600","16.6800","0.06%"
"08/17/2017","16.6700","22.6500","22.6500","16.6700","0.00%"
"08/16/2017","16.6700","16.6700","16.6700","16.6700","-0.12%"
"08/15/2017","16.6900","22.6400","22.6400","16.6900","-0.06%"
"08/14/2017","16.7000","22.6400","22.6400","16.7000","1.52%"
"08/11/2017","16.4500","22.6400","22.6400","16.4500","2.81%"
"08/10/2017","16.0000","18.0800","18.0800","16.0000","16.62%"
"08/09/2017","13.7200","18.0800","18.0800","13.7200","0.00%"
"08/08/2017","13.7200","18.0800","18.0800","13.7200","0.00%"
"08/07/2017","13.7200","18.0800","18.0800","13.7200","-0.07%"
"08/04/2017","13.7300","18.0800","18.0800","13.7300","-1.51%"
"08/03/2017","13.9400","17.1700","17.1700","13.9400","3.34%"
"08/02/2017","13.4900","16.2600","16.2600","13.4900","37.23%"
"08/01/2017","9.8300","15.3600","15.3600","9.8300","-21.92%"
"07/31/2017","12.5900","15.3600","15.3600","12.5900","2.78%"
"07/28/2017","12.2500","14.4500","14.4500","12.2500","3.90%"
"07/27/2017","11.7900","14.4500","14.4500","11.7900","-0.08%"
"07/26/2017","11.8000","14.4500","14.4500","11.8000","-0.08%"
"07/25/2017","11.8100","16.2600","16.2600","11.8100","-27.37%"
"07/24/2017","16.2600","17.5600","17.5600","16.2600","29.15%"
"07/21/2017","12.5900","14.6200","14.6200","12.5900","13.12%"
"07/20/2017","11.1300","8.2700","11.1300","8.2700","39.82%"
"07/19/2017","7.9600","8.2700","8.2700","7.9600","-6.46%"
"07/18/2017","8.5100","8.2700","8.5100","8.2700","-10.80%"
"07/17/2017","9.5400","8.2700","9.5400","8.2700","0.21%"
"07/14/2017","9.5200","8.2700","9.5200","8.2700","-0.21%"
"07/13/2017","9.5400","8.2700","9.5400","8.2700","-11.67%"
"07/12/2017","10.8000","8.2700","10.8000","8.2700","13.21%"
"07/11/2017","9.5400","8.2700","9.5400","8.2700","0.00%"
"07/10/2017","9.5400","8.2700","9.5400","8.2700","0.10%"
"07/07/2017","9.5300","8.2700","9.5300","8.2700","0.00%"
"07/06/2017","9.5300","8.2700","9.5300","8.2700","-7.12%"
"07/05/2017","10.2600","9.7300","10.2600","9.7300","0.00%"
"07/04/2017","10.2600","9.7300","10.2600","9.7300","-0.19%"
"07/03/2017","10.2800","10.2800","10.2800","9.7300","-0.02%"
"06/30/2017","10.2820","9.7300","9.7300","9.7300","1.10%"
"06/29/2017","10.1700","9.7300","10.1700","9.7300","-0.10%"
"06/28/2017","10.1800","13.1500","13.1500","10.1800","-14.45%"
"06/27/2017","11.9000","13.1500","13.1500","11.9000","11.53%"
"06/26/2017","10.6700","13.1500","13.1500","10.6700","-10.41%"
"06/23/2017","11.9100","13.1500","13.1500","11.9100","0.00%"
"06/22/2017","11.9100","11.9100","11.9100","11.9100","0.00%"
"06/21/2017","11.9100","13.1500","13.1500","11.9100","0.00%"
"06/20/2017","11.9100","13.1500","13.1500","11.9100","-0.08%"
"06/19/2017","11.9200","14.1200","14.1200","11.9200","-3.79%"
"06/16/2017","12.3900","14.1200","14.1200","12.3900","-0.40%"
"06/15/2017","12.4400","14.1200","14.1200","12.4400","0.40%"
"06/14/2017","12.3900","14.1200","14.1200","12.3900","-0.08%"
"06/13/2017","12.4000","14.1200","14.1200","12.4000","0.08%"
"06/12/2017","12.3900","12.3900","12.3900","12.3900","-0.08%"
"06/09/2017","12.4000","14.1200","14.1200","12.4000","-0.08%"
"06/08/2017","12.4100","14.1200","14.1200","12.4100","-0.08%"
"06/07/2017","12.4200","14.1200","14.1200","12.4200","0.00%"
"06/06/2017","12.4200","14.1200","14.1200","12.4200","-0.24%"
"06/05/2017","12.4500","14.1200","14.1200","12.4500","0.16%"
"06/02/2017","12.4300","14.1200","14.1200","12.4300","-0.16%"
"06/01/2017","12.4500","14.1200","14.1200","12.4500","0.00%"
"05/31/2017","12.4500","14.1200","14.1200","12.4500","-0.08%"
"05/30/2017","12.4600","12.4700","14.1200","12.4600","-0.08%"
"05/29/2017","12.4700","12.4700","12.4700","12.4700","0.00%"
"05/26/2017","12.4700","12.4700","14.1200","12.4700","0.00%"
"05/25/2017","12.4700","12.4700","12.4700","12.4700","-0.16%"
"05/24/2017","12.4900","14.1200","14.1200","12.4900","-0.08%"
"05/23/2017","12.5000","14.1100","14.1100","12.5000","0.08%"
"05/22/2017","12.4900","14.1100","14.1100","12.4900","-11.48%"
"05/19/2017","14.1100","14.1100","14.1100","14.1100","14.44%"
"05/18/2017","12.3300","14.1100","14.1100","12.3300","0.16%"
"05/17/2017","12.3100","14.1100","14.1100","12.3100","-12.76%"
"05/16/2017","14.1100","14.1100","14.1100","14.1100","15.47%"
"05/15/2017","12.2200","14.1100","14.1100","12.2200","0.08%"
"05/12/2017","12.2100","14.1100","14.1100","12.2100","-0.16%"
"05/11/2017","12.2300","14.1100","14.1100","12.2300","0.16%"
"05/10/2017","12.2100","14.1100","14.1100","12.2100","-0.16%"
"05/09/2017","12.2300","14.1100","14.1100","12.2300","0.00%"
"05/08/2017","12.2300","14.1100","14.1100","12.2300","-1.13%"
"05/05/2017","12.3700","14.1000","14.1000","12.3700","-1.90%"
"05/04/2017","12.6100","14.1000","14.1000","12.6100","-0.16%"
"05/03/2017","12.6300","14.1000","14.1000","12.6300","0.08%"
